,From,To,Mid,District,Floor,Top,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSW_RUD,MSW_INT,MSW_ADV
0,0,0.1,0.05,203,1.242868757678662,6.22651712014241,0.9202898550724637,0.007246376811594203,0.07246376811594203,0.10144927536231885,0.463768115942029,0.43478260869565216,0.43478260869565216,0.5217391304347826,0.043478260869565216,0.007246376811594203,0.9927536231884058,0.0
1,0,0.1,0.05,204,0.13472041847137822,8.948227677396895,0.9444444444444444,0.0,0.05555555555555555,0.1111111111111111,0.5476190476190477,0.3412698412698413,0.5476190476190477,0.42857142857142855,0.023809523809523808,0.0,1.0,0.0
2,0,0.1,0.05,205,0.6720566558271073,3.5617960739049956,0.9,0.05,0.05,0.35,0.35,0.3,0.2,0.8,0.0,0.0,1.0,0.0
3,0,0.1,0.05,206,0.9421039205814736,7.946880160926227,0.9629629629629629,0.0,0.037037037037037035,0.04938271604938271,0.6049382716049383,0.345679012345679,0.2962962962962963,0.691358024691358,0.012345679012345678,0.012345679012345678,0.9876543209876543,0.0
4,0,0.1,0.05,207,0.6485604717110176,7.650940338831438,0.9459459459459459,0.009009009009009009,0.04504504504504504,0.08108108108108109,0.6756756756756757,0.24324324324324326,0.5045045045045045,0.4774774774774775,0.018018018018018018,0.0,1.0,0.0
5,0,0.1,0.05,208,0.9730473639668259,5.9305558217143375,0.9622641509433962,0.018867924528301886,0.018867924528301886,0.09433962264150944,0.3584905660377358,0.5471698113207547,0.18867924528301888,0.8113207547169812,0.0,0.0,1.0,0.0
6,0,0.1,0.05,209,1.1766795516932649,6.673229698128107,0.9861111111111112,0.013888888888888888,0.0,0.06944444444444445,0.375,0.5555555555555556,0.1388888888888889,0.8611111111111112,0.0,0.0,1.0,0.0
7,0,0.1,0.05,210,0.33460315983014866,6.927457815303235,0.9875,0.0,0.0125,0.1125,0.4125,0.475,0.1125,0.8875,0.0,0.025,0.9625,0.0125
8,0,0.1,0.05,211,1.8848656508369532,9.392499817900083,0.9910714285714286,0.008928571428571428,0.0,0.14285714285714285,0.29464285714285715,0.5625,0.05357142857142857,0.9464285714285714,0.0,0.026785714285714284,0.9732142857142857,0.0
9,0,0.1,0.05,212,2.4653950461477807,10.143918552315139,1.0,0.0,0.0,0.16666666666666666,0.3819444444444444,0.4513888888888889,0.1111111111111111,0.8888888888888888,0.0,0.006944444444444444,0.9930555555555556,0.0
10,0,0.1,0.05,213,1.0830995860539303,8.428020128263812,1.0,0.0,0.0,0.07317073170731707,0.5609756097560976,0.36585365853658536,0.36585365853658536,0.5853658536585366,0.04878048780487805,0.0,0.975609756097561,0.024390243902439025
11,0,0.1,0.05,214,1.0236762886293738,4.302071427840205,0.9777777777777777,0.0,0.022222222222222223,0.044444444444444446,0.4888888888888889,0.4666666666666667,0.17777777777777778,0.8222222222222222,0.0,0.0,1.0,0.0
12,0,0.1,0.05,215,1.685091949343695,6.501229751059578,0.7272727272727273,0.00909090909090909,0.2636363636363636,0.20909090909090908,0.4909090909090909,0.3,0.41818181818181815,0.4,0.18181818181818182,0.01818181818181818,0.9727272727272728,0.00909090909090909
13,0,0.1,0.05,216,0.8182623145624814,6.429899212781992,0.7109826589595376,0.0,0.28901734104046245,0.1676300578034682,0.4277456647398844,0.4046242774566474,0.5144508670520231,0.3063583815028902,0.1791907514450867,0.0,0.9884393063583815,0.011560693641618497
14,0,0.1,0.05,217,0.8887088267885729,6.295219493876099,0.8581560283687943,0.0070921985815602835,0.1347517730496454,0.12056737588652482,0.5602836879432624,0.3191489361702128,0.46808510638297873,0.5035460992907801,0.028368794326241134,0.0,0.9858156028368794,0.014184397163120567
15,0,0.1,0.05,218,1.1672509084228908,8.199438973995056,0.9172413793103448,0.0,0.08275862068965517,0.2,0.6206896551724138,0.1793103448275862,0.6689655172413793,0.31724137931034485,0.013793103448275862,0.0,1.0,0.0
