,From,To,Mid,District,Floor,Top,BF_RUD,BF_RUD_AV,BF_RUD_TV,BF_INT,BF_INT_AV,BF_INT_TV,BF_ADV,BF_ADV_AV,BF_ADV_TV,CHH_RUD,CHH_RUD_AV,CHH_RUD_TV,CHH_INT,CHH_INT_AV,CHH_INT_TV,CHH_ADV,CHH_ADV_AV,CHH_ADV_TV,FC_RUD,FC_RUD_AV,FC_RUD_TV,FC_INT,FC_INT_AV,FC_INT_TV,FC_ADV,FC_ADV_AV,FC_ADV_TV,MSW_RUD,MSW_RUD_AV,MSW_RUD_TV,MSW_INT,MSW_INT_AV,MSW_INT_TV,MSW_ADV,MSW_ADV_AV,MSW_ADV_TV,MSL_RUD,MSL_RUD_AV,MSL_RUD_TV,MSL_INT,MSL_INT_AV,MSL_INT_TV,MSL_ADV,MSL_ADV_AV,MSL_ADV_TV,EMP_UN,EMP_UN_AV,EMP_UN_TV,EMP_AL,EMP_AL_AV,EMP_AL_TV,EMP_NAL,EMP_NAL_AV,EMP_NAL_TV
81,0,0.4,0.2,471,0.3890655337937354,6.5188384762580664,52.282157676348554,126.0,241.0,1.6597510373443984,4.0,241.0,46.058091286307054,111.0,241.0,57.26141078838174,138.0,241.0,36.09958506224066,87.0,241.0,6.639004149377594,16.0,241.0,54.77178423236515,132.0,241.0,5.809128630705394,14.0,241.0,39.41908713692946,95.0,241.0,0.4149377593360996,1.0,241.0,5.809128630705394,14.0,241.0,93.7759336099585,226.0,241.0,0.0,0.0,241.0,4.979253112033195,12.0,241.0,95.0207468879668,229.0,241.0,63.90041493775933,154.0,241.0,17.012448132780083,41.0,241.0,19.08713692946058,46.0,241.0
82,0,0.4,0.2,472,0.3013594950910494,13.040482208457233,58.257713248638844,321.0,551.0,6.715063520871143,37.0,551.0,35.027223230490016,193.0,551.0,46.82395644283122,258.0,551.0,37.93103448275862,209.0,551.0,15.245009074410163,84.0,551.0,48.82032667876588,269.0,551.0,27.404718693284934,151.0,551.0,23.77495462794918,131.0,551.0,5.9891107078039925,33.0,551.0,15.426497277676951,85.0,551.0,78.58439201451905,433.0,551.0,0.0,0.0,551.0,3.9927404718693285,22.0,551.0,96.00725952813067,529.0,551.0,43.738656987295826,241.0,551.0,41.74228675136116,230.0,551.0,14.519056261343014,80.0,551.0
83,0,0.4,0.2,473,0.5122820986064791,7.375038797708079,39.25233644859813,42.0,107.0,0.9345794392523363,1.0,107.0,59.813084112149525,64.0,107.0,49.532710280373834,53.0,107.0,48.598130841121495,52.0,107.0,1.8691588785046727,2.0,107.0,50.467289719626166,54.0,107.0,3.7383177570093453,4.0,107.0,45.794392523364486,49.0,107.0,0.0,0.0,107.0,4.672897196261682,5.0,107.0,95.32710280373831,102.0,107.0,0.0,0.0,107.0,1.8691588785046727,2.0,107.0,98.13084112149532,105.0,107.0,59.813084112149525,64.0,107.0,14.953271028037381,16.0,107.0,25.233644859813083,27.0,107.0
84,0,0.4,0.2,474,0.6737866060224728,7.278515520966243,61.165048543689316,126.0,206.0,4.368932038834951,9.0,206.0,34.46601941747573,71.0,206.0,37.37864077669903,77.0,206.0,50.0,103.0,206.0,12.62135922330097,26.0,206.0,76.2135922330097,157.0,206.0,16.50485436893204,34.0,206.0,7.281553398058252,15.0,206.0,8.25242718446602,17.0,206.0,10.194174757281553,21.0,206.0,81.55339805825243,168.0,206.0,0.0,0.0,206.0,0.9708737864077669,2.0,206.0,99.02912621359224,204.0,206.0,61.6504854368932,127.0,206.0,27.669902912621357,57.0,206.0,10.679611650485436,22.0,206.0
85,0,0.4,0.2,475,0.7267515155042704,10.110363038007309,92.6923076923077,241.0,260.0,1.5384615384615385,4.0,260.0,5.769230769230769,15.0,260.0,46.92307692307692,122.0,260.0,39.61538461538461,103.0,260.0,13.461538461538462,35.0,260.0,71.92307692307692,187.0,260.0,21.153846153846153,55.0,260.0,6.923076923076923,18.0,260.0,21.923076923076923,57.0,260.0,19.615384615384617,51.0,260.0,58.46153846153847,152.0,260.0,3.076923076923077,8.0,260.0,15.384615384615385,40.0,260.0,81.53846153846153,212.0,260.0,48.46153846153846,126.0,260.0,43.84615384615385,114.0,260.0,7.6923076923076925,20.0,260.0
86,0,0.4,0.2,476,0.644935500933094,8.5667325453636,51.02040816326531,175.0,343.0,4.956268221574344,17.0,343.0,44.02332361516035,151.0,343.0,66.76384839650146,229.0,343.0,28.279883381924197,97.0,343.0,4.956268221574344,17.0,343.0,32.94460641399417,113.0,343.0,51.89504373177842,178.0,343.0,15.160349854227405,52.0,343.0,7.288629737609329,25.0,343.0,12.536443148688047,43.0,343.0,80.17492711370262,275.0,343.0,0.2915451895043732,1.0,343.0,4.373177842565598,15.0,343.0,95.33527696793003,327.0,343.0,48.68804664723032,167.0,343.0,32.6530612244898,112.0,343.0,18.658892128279884,64.0,343.0
87,0,0.4,0.2,477,0.447101568141849,10.742952139460987,76.61870503597122,213.0,278.0,2.877697841726619,8.0,278.0,20.503597122302157,57.0,278.0,50.719424460431654,141.0,278.0,36.330935251798564,101.0,278.0,12.949640287769784,36.0,278.0,55.39568345323741,154.0,278.0,37.05035971223021,103.0,278.0,7.553956834532374,21.0,278.0,26.258992805755394,73.0,278.0,19.424460431654676,54.0,278.0,54.31654676258992,151.0,278.0,6.115107913669065,17.0,278.0,12.23021582733813,34.0,278.0,81.65467625899281,227.0,278.0,42.805755395683455,119.0,278.0,37.76978417266187,105.0,278.0,19.424460431654676,54.0,278.0
88,0,0.4,0.2,478,2.625797372566539,11.47219627021738,87.67123287671232,64.0,73.0,1.36986301369863,1.0,73.0,10.95890410958904,8.0,73.0,41.0958904109589,30.0,73.0,24.65753424657534,18.0,73.0,34.24657534246575,25.0,73.0,89.04109589041096,65.0,73.0,6.8493150684931505,5.0,73.0,4.10958904109589,3.0,73.0,45.20547945205479,33.0,73.0,20.54794520547945,15.0,73.0,34.24657534246575,25.0,73.0,0.0,0.0,73.0,8.21917808219178,6.0,73.0,91.78082191780823,67.0,73.0,27.397260273972602,20.0,73.0,31.506849315068493,23.0,73.0,41.0958904109589,30.0,73.0
89,0,0.4,0.2,479,0.7124221515124457,9.880402700866824,56.473829201101935,205.0,363.0,14.600550964187327,53.0,363.0,28.92561983471074,105.0,363.0,58.95316804407713,214.0,363.0,34.710743801652896,126.0,363.0,6.336088154269973,23.0,363.0,79.88980716253444,290.0,363.0,12.396694214876034,45.0,363.0,7.7134986225895315,28.0,363.0,28.09917355371901,102.0,363.0,11.019283746556475,40.0,363.0,60.88154269972452,221.0,363.0,0.8264462809917356,3.0,363.0,1.6528925619834711,6.0,363.0,97.52066115702479,354.0,363.0,50.964187327823694,185.0,363.0,43.25068870523416,157.0,363.0,5.785123966942149,21.0,363.0
90,0,0.4,0.2,480,1.9066164278223092,13.110400588448742,40.89068825910931,101.0,247.0,6.0728744939271255,15.0,247.0,53.036437246963565,131.0,247.0,68.82591093117408,170.0,247.0,24.291497975708502,60.0,247.0,6.882591093117409,17.0,247.0,48.987854251012145,121.0,247.0,38.46153846153847,95.0,247.0,12.550607287449392,31.0,247.0,8.097165991902834,20.0,247.0,28.34008097165992,70.0,247.0,63.56275303643725,157.0,247.0,0.0,0.0,247.0,3.643724696356275,9.0,247.0,96.35627530364373,238.0,247.0,47.368421052631575,117.0,247.0,49.797570850202426,123.0,247.0,2.834008097165992,7.0,247.0
91,0,0.4,0.2,481,0.10089243824369076,9.995840394984935,66.45962732919256,214.0,322.0,3.4161490683229814,11.0,322.0,30.124223602484474,97.0,322.0,60.86956521739131,196.0,322.0,29.81366459627329,96.0,322.0,9.316770186335404,30.0,322.0,70.4968944099379,227.0,322.0,19.565217391304348,63.0,322.0,9.937888198757763,32.0,322.0,11.801242236024844,38.0,322.0,20.496894409937887,66.0,322.0,67.70186335403726,218.0,322.0,0.3105590062111801,1.0,322.0,4.3478260869565215,14.0,322.0,95.34161490683229,307.0,322.0,48.13664596273292,155.0,322.0,31.67701863354037,102.0,322.0,20.18633540372671,65.0,322.0
92,0,0.4,0.2,482,1.0627426665598163,6.2832383049222615,58.156028368794324,82.0,141.0,2.8368794326241136,4.0,141.0,39.00709219858156,55.0,141.0,34.04255319148936,48.0,141.0,60.28368794326241,85.0,141.0,5.673758865248227,8.0,141.0,72.3404255319149,102.0,141.0,5.673758865248227,8.0,141.0,21.98581560283688,31.0,141.0,4.25531914893617,6.0,141.0,6.382978723404255,9.0,141.0,89.36170212765957,126.0,141.0,0.0,0.0,141.0,5.673758865248227,8.0,141.0,94.32624113475178,133.0,141.0,63.829787234042556,90.0,141.0,29.78723404255319,42.0,141.0,6.382978723404255,9.0,141.0
93,0,0.4,0.2,483,0.4226457494640216,7.346513305049518,83.80566801619433,207.0,247.0,1.6194331983805668,4.0,247.0,14.5748987854251,36.0,247.0,34.81781376518219,86.0,247.0,55.87044534412956,138.0,247.0,9.31174089068826,23.0,247.0,80.16194331983806,198.0,247.0,13.360323886639677,33.0,247.0,6.477732793522267,16.0,247.0,6.477732793522267,16.0,247.0,21.45748987854251,53.0,247.0,72.06477732793523,178.0,247.0,0.0,0.0,247.0,23.88663967611336,59.0,247.0,76.11336032388664,188.0,247.0,63.1578947368421,156.0,247.0,32.388663967611336,80.0,247.0,4.4534412955465585,11.0,247.0
94,0,0.4,0.2,484,0.4927628330587084,12.965821968835519,79.83367983367984,384.0,481.0,4.98960498960499,24.0,481.0,15.176715176715177,73.0,481.0,36.7983367983368,177.0,481.0,40.54054054054054,195.0,481.0,22.66112266112266,109.0,481.0,84.1995841995842,405.0,481.0,6.029106029106029,29.0,481.0,9.771309771309772,47.0,481.0,24.94802494802495,120.0,481.0,49.68814968814969,239.0,481.0,25.363825363825367,122.0,481.0,0.0,0.0,481.0,5.613305613305614,27.0,481.0,94.38669438669439,454.0,481.0,40.12474012474013,193.0,481.0,52.390852390852395,252.0,481.0,7.484407484407485,36.0,481.0
95,0,0.4,0.2,485,0.5780239321368493,12.84546671065681,97.48201438848922,271.0,278.0,1.4388489208633095,4.0,278.0,1.079136690647482,3.0,278.0,15.827338129496402,44.0,278.0,43.16546762589928,120.0,278.0,41.007194244604314,114.0,278.0,89.20863309352518,248.0,278.0,9.712230215827338,27.0,278.0,1.079136690647482,3.0,278.0,56.4748201438849,157.0,278.0,42.44604316546763,118.0,278.0,1.079136690647482,3.0,278.0,3.9568345323741005,11.0,278.0,43.16546762589928,120.0,278.0,52.87769784172662,147.0,278.0,32.37410071942446,90.0,278.0,65.10791366906474,181.0,278.0,2.5179856115107913,7.0,278.0
96,0,0.4,0.2,486,0.2538556055718377,11.223147551065189,65.28,408.0,625.0,5.76,36.0,625.0,28.96,181.0,625.0,37.92,237.0,625.0,45.92,287.0,625.0,16.16,101.0,625.0,79.36,496.0,625.0,8.799999999999999,55.0,625.0,11.84,74.0,625.0,3.2,20.0,625.0,26.400000000000002,165.0,625.0,70.39999999999999,440.0,625.0,0.64,4.0,625.0,7.5200000000000005,47.0,625.0,91.84,574.0,625.0,48.0,300.0,625.0,44.48,278.0,625.0,7.5200000000000005,47.0,625.0
97,0,0.4,0.2,487,0.9050210723190264,14.896550156065011,88.39285714285714,198.0,224.0,3.571428571428571,8.0,224.0,8.035714285714286,18.0,224.0,38.392857142857146,86.0,224.0,26.785714285714285,60.0,224.0,34.82142857142857,78.0,224.0,83.48214285714286,187.0,224.0,12.053571428571429,27.0,224.0,4.464285714285714,10.0,224.0,4.910714285714286,11.0,224.0,58.92857142857143,132.0,224.0,36.160714285714285,81.0,224.0,0.4464285714285714,1.0,224.0,8.928571428571429,20.0,224.0,90.625,203.0,224.0,36.607142857142854,82.0,224.0,60.26785714285714,135.0,224.0,3.125,7.0,224.0
98,0,0.4,0.2,488,0.03917930293852757,5.780180065780044,48.134328358208954,129.0,268.0,5.223880597014925,14.0,268.0,46.64179104477612,125.0,268.0,50.373134328358205,135.0,268.0,32.83582089552239,88.0,268.0,16.791044776119403,45.0,268.0,66.04477611940298,177.0,268.0,14.925373134328357,40.0,268.0,19.029850746268657,51.0,268.0,6.7164179104477615,18.0,268.0,10.820895522388058,29.0,268.0,82.46268656716418,221.0,268.0,0.7462686567164178,2.0,268.0,9.701492537313433,26.0,268.0,89.55223880597015,240.0,268.0,49.62686567164179,133.0,268.0,30.223880597014922,81.0,268.0,20.149253731343283,54.0,268.0
99,0,0.4,0.2,489,0.8871234198548587,24.1155840162374,80.0,100.0,125.0,7.199999999999999,9.0,125.0,12.8,16.0,125.0,53.6,67.0,125.0,19.2,24.0,125.0,27.200000000000003,34.0,125.0,98.4,123.0,125.0,0.0,0.0,125.0,1.6,2.0,125.0,37.6,47.0,125.0,37.6,47.0,125.0,24.8,31.0,125.0,15.2,19.0,125.0,43.2,54.0,125.0,41.6,52.0,125.0,8.0,10.0,125.0,90.4,113.0,125.0,1.6,2.0,125.0
100,0,0.4,0.2,490,1.009582615315176,7.686252161156321,50.967741935483865,79.0,155.0,0.6451612903225806,1.0,155.0,48.38709677419355,75.0,155.0,56.774193548387096,88.0,155.0,36.774193548387096,57.0,155.0,6.451612903225806,10.0,155.0,60.0,93.0,155.0,1.935483870967742,3.0,155.0,38.064516129032256,59.0,155.0,1.935483870967742,3.0,155.0,34.193548387096776,53.0,155.0,63.87096774193548,99.0,155.0,0.0,0.0,155.0,4.516129032258064,7.0,155.0,95.48387096774194,148.0,155.0,32.903225806451616,51.0,155.0,41.29032258064516,64.0,155.0,25.806451612903224,40.0,155.0
101,0,0.4,0.2,491,0.5874452733021567,9.252696954583511,65.07936507936508,123.0,189.0,0.0,0.0,189.0,34.92063492063492,66.0,189.0,57.14285714285714,108.0,189.0,38.62433862433862,73.0,189.0,4.232804232804233,8.0,189.0,59.78835978835979,113.0,189.0,2.1164021164021163,4.0,189.0,38.095238095238095,72.0,189.0,4.761904761904762,9.0,189.0,74.60317460317461,141.0,189.0,20.634920634920633,39.0,189.0,0.0,0.0,189.0,2.6455026455026456,5.0,189.0,97.35449735449735,184.0,189.0,18.51851851851852,35.0,189.0,9.523809523809524,18.0,189.0,71.95767195767195,136.0,189.0
102,0,0.4,0.2,492,0.29532030574011,6.688904419249901,26.132404181184672,75.0,287.0,8.362369337979095,24.0,287.0,65.50522648083623,188.0,287.0,58.536585365853654,168.0,287.0,35.19163763066202,101.0,287.0,6.2717770034843205,18.0,287.0,35.54006968641115,102.0,287.0,5.923344947735192,17.0,287.0,58.536585365853654,168.0,287.0,3.1358885017421603,9.0,287.0,15.6794425087108,45.0,287.0,81.18466898954703,233.0,287.0,0.34843205574912894,1.0,287.0,12.543554006968641,36.0,287.0,87.10801393728222,250.0,287.0,27.177700348432055,78.0,287.0,48.78048780487805,140.0,287.0,24.041811846689896,69.0,287.0
103,0,0.4,0.2,493,0.3868628133715529,10.745605246377316,80.21978021978022,146.0,182.0,2.7472527472527473,5.0,182.0,17.032967032967033,31.0,182.0,50.54945054945055,92.0,182.0,32.417582417582416,59.0,182.0,17.032967032967033,31.0,182.0,86.26373626373626,157.0,182.0,5.4945054945054945,10.0,182.0,8.241758241758241,15.0,182.0,1.6483516483516485,3.0,182.0,89.01098901098901,162.0,182.0,9.340659340659341,17.0,182.0,2.197802197802198,4.0,182.0,19.230769230769234,35.0,182.0,78.57142857142857,143.0,182.0,9.340659340659341,17.0,182.0,84.06593406593407,153.0,182.0,6.593406593406594,12.0,182.0
104,0,0.5,0.25,468,0.3189020323265038,14.28632358496232,54.85327313769752,243.0,443.0,7.223476297968396,32.0,443.0,37.92325056433409,168.0,443.0,76.2979683972912,338.0,443.0,13.99548532731377,62.0,443.0,9.706546275395034,43.0,443.0,84.19864559819413,373.0,443.0,4.514672686230249,20.0,443.0,11.286681715575622,50.0,443.0,9.706546275395034,43.0,443.0,6.320541760722348,28.0,443.0,83.97291196388262,372.0,443.0,2.708803611738149,12.0,443.0,10.609480812641085,47.0,443.0,86.68171557562077,384.0,443.0,50.112866817155755,222.0,443.0,13.769751693002258,61.0,443.0,36.11738148984199,160.0,443.0
105,0,0.5,0.25,469,0.2825020306619603,15.571474682433916,85.71428571428571,534.0,623.0,2.889245585874799,18.0,623.0,11.396468699839486,71.0,623.0,49.75922953451043,310.0,623.0,36.27608346709471,226.0,623.0,13.964686998394862,87.0,623.0,87.1589085072231,543.0,623.0,7.223113964686998,45.0,623.0,5.617977528089887,35.0,623.0,7.3836276083467105,46.0,623.0,30.658105939004816,191.0,623.0,61.95826645264848,386.0,623.0,8.186195826645266,51.0,623.0,36.11556982343499,225.0,623.0,55.69823434991974,347.0,623.0,53.45104333868379,333.0,623.0,36.27608346709471,226.0,623.0,10.272873194221509,64.0,623.0
106,0,0.5,0.25,470,1.3193034110482738,10.91426522973676,60.76923076923077,158.0,260.0,10.76923076923077,28.0,260.0,28.46153846153846,74.0,260.0,50.0,130.0,260.0,41.53846153846154,108.0,260.0,8.461538461538462,22.0,260.0,75.38461538461539,196.0,260.0,6.923076923076923,18.0,260.0,17.692307692307693,46.0,260.0,4.615384615384616,12.0,260.0,4.615384615384616,12.0,260.0,90.76923076923077,236.0,260.0,1.5384615384615385,4.0,260.0,15.769230769230768,41.0,260.0,82.6923076923077,215.0,260.0,52.307692307692314,136.0,260.0,38.84615384615385,101.0,260.0,8.846153846153847,23.0,260.0
107,0,0.5,0.25,471,0.3890655337937354,7.697940956087824,51.65562913907284,156.0,302.0,2.3178807947019866,7.0,302.0,46.026490066225165,139.0,302.0,57.615894039735096,174.0,302.0,35.76158940397351,108.0,302.0,6.622516556291391,20.0,302.0,53.31125827814569,161.0,302.0,5.960264900662252,18.0,302.0,40.728476821192054,123.0,302.0,0.9933774834437087,3.0,302.0,5.629139072847682,17.0,302.0,93.37748344370861,282.0,302.0,0.0,0.0,302.0,3.9735099337748347,12.0,302.0,96.02649006622516,290.0,302.0,60.59602649006622,183.0,302.0,19.5364238410596,59.0,302.0,19.867549668874172,60.0,302.0
108,0,0.5,0.25,472,0.3013594950910494,15.184255917228125,61.10304789550073,421.0,689.0,6.386066763425253,44.0,689.0,32.51088534107402,224.0,689.0,45.71843251088534,315.0,689.0,38.02612481857765,262.0,689.0,16.25544267053701,112.0,689.0,51.66908563134979,356.0,689.0,26.124818577648767,180.0,689.0,22.206095791001452,153.0,689.0,6.966618287373004,48.0,689.0,18.722786647314948,129.0,689.0,74.31059506531204,512.0,689.0,0.0,0.0,689.0,4.2089985486211905,29.0,689.0,95.7910014513788,660.0,689.0,43.39622641509434,299.0,689.0,42.670537010159656,294.0,689.0,13.933236574746008,96.0,689.0
109,0,0.5,0.25,473,0.5122820986064791,8.682522954808993,39.55223880597015,53.0,134.0,0.7462686567164178,1.0,134.0,59.70149253731343,80.0,134.0,48.507462686567166,65.0,134.0,50.0,67.0,134.0,1.4925373134328357,2.0,134.0,50.0,67.0,134.0,3.731343283582089,5.0,134.0,46.26865671641791,62.0,134.0,0.0,0.0,134.0,4.477611940298507,6.0,134.0,95.52238805970148,128.0,134.0,0.0,0.0,134.0,1.4925373134328357,2.0,134.0,98.50746268656717,132.0,134.0,61.19402985074627,82.0,134.0,14.925373134328357,20.0,134.0,23.88059701492537,32.0,134.0
110,0,0.5,0.25,474,0.6737866060224728,8.843060263118517,63.42412451361867,163.0,257.0,3.8910505836575875,10.0,257.0,32.68482490272373,84.0,257.0,40.46692607003891,104.0,257.0,47.47081712062256,122.0,257.0,12.062256809338521,31.0,257.0,76.26459143968872,196.0,257.0,17.509727626459142,45.0,257.0,6.22568093385214,16.0,257.0,8.949416342412452,23.0,257.0,10.505836575875486,27.0,257.0,80.54474708171206,207.0,257.0,0.0,0.0,257.0,0.7782101167315175,2.0,257.0,99.22178988326849,255.0,257.0,63.42412451361867,163.0,257.0,26.459143968871597,68.0,257.0,10.116731517509727,26.0,257.0
111,0,0.5,0.25,475,0.7267515155042704,11.49947636738165,92.0,299.0,325.0,1.2307692307692308,4.0,325.0,6.769230769230769,22.0,325.0,47.69230769230769,155.0,325.0,38.76923076923077,126.0,325.0,13.538461538461538,44.0,325.0,70.46153846153847,229.0,325.0,23.076923076923077,75.0,325.0,6.461538461538462,21.0,325.0,22.46153846153846,73.0,325.0,17.23076923076923,56.0,325.0,60.30769230769231,196.0,325.0,2.4615384615384617,8.0,325.0,15.076923076923077,49.0,325.0,82.46153846153847,268.0,325.0,48.30769230769231,157.0,325.0,45.53846153846154,148.0,325.0,6.153846153846154,20.0,325.0
112,0,0.5,0.25,476,0.644935500933094,10.23445336769317,51.048951048951054,219.0,429.0,6.293706293706294,27.0,429.0,42.65734265734265,183.0,429.0,68.53146853146853,294.0,429.0,27.03962703962704,116.0,429.0,4.428904428904429,19.0,429.0,31.934731934731936,137.0,429.0,54.07925407925408,232.0,429.0,13.986013986013987,60.0,429.0,6.75990675990676,29.0,429.0,12.354312354312354,53.0,429.0,80.88578088578089,347.0,429.0,0.2331002331002331,1.0,429.0,4.195804195804196,18.0,429.0,95.57109557109557,410.0,429.0,48.484848484848484,208.0,429.0,35.8974358974359,154.0,429.0,15.61771561771562,67.0,429.0
113,0,0.5,0.25,477,0.447101568141849,12.641132776038482,77.23342939481267,268.0,347.0,3.170028818443804,11.0,347.0,19.596541786743515,68.0,347.0,51.008645533141205,177.0,347.0,36.59942363112392,127.0,347.0,12.39193083573487,43.0,347.0,55.04322766570605,191.0,347.0,38.04034582132565,132.0,347.0,6.9164265129683,24.0,347.0,24.207492795389047,84.0,347.0,19.88472622478386,69.0,347.0,55.907780979827095,194.0,347.0,5.187319884726225,18.0,347.0,12.103746397694524,42.0,347.0,82.70893371757924,287.0,347.0,43.51585014409222,151.0,347.0,39.19308357348703,136.0,347.0,17.29106628242075,60.0,347.0
114,0,0.5,0.25,478,2.625797372566539,13.746851809466332,81.52173913043478,75.0,92.0,6.521739130434782,6.0,92.0,11.956521739130435,11.0,92.0,44.565217391304344,41.0,92.0,23.91304347826087,22.0,92.0,31.521739130434785,29.0,92.0,88.04347826086956,81.0,92.0,8.695652173913043,8.0,92.0,3.260869565217391,3.0,92.0,42.391304347826086,39.0,92.0,20.652173913043477,19.0,92.0,36.95652173913043,34.0,92.0,0.0,0.0,92.0,7.608695652173914,7.0,92.0,92.3913043478261,85.0,92.0,30.434782608695656,28.0,92.0,32.608695652173914,30.0,92.0,36.95652173913043,34.0,92.0
115,0,0.5,0.25,479,0.7124221515124457,11.697611071681322,57.048458149779734,259.0,454.0,13.656387665198238,62.0,454.0,29.295154185022028,133.0,454.0,58.370044052863435,265.0,454.0,34.36123348017621,156.0,454.0,7.268722466960352,33.0,454.0,79.73568281938326,362.0,454.0,13.876651982378855,63.0,454.0,6.387665198237885,29.0,454.0,28.193832599118945,128.0,454.0,11.894273127753303,54.0,454.0,59.91189427312775,272.0,454.0,0.6607929515418502,3.0,454.0,2.8634361233480177,13.0,454.0,96.47577092511013,438.0,454.0,49.118942731277535,223.0,454.0,45.81497797356828,208.0,454.0,5.066079295154185,23.0,454.0
116,0,0.5,0.25,480,1.9066164278223092,14.838241726550224,41.74757281553398,129.0,309.0,7.119741100323624,22.0,309.0,51.1326860841424,158.0,309.0,68.6084142394822,212.0,309.0,24.271844660194176,75.0,309.0,7.119741100323624,22.0,309.0,49.19093851132686,152.0,309.0,38.83495145631068,120.0,309.0,11.974110032362459,37.0,309.0,9.06148867313916,28.0,309.0,27.831715210355988,86.0,309.0,63.10679611650486,195.0,309.0,0.0,0.0,309.0,5.177993527508091,16.0,309.0,94.8220064724919,293.0,309.0,47.896440129449836,148.0,309.0,49.51456310679612,153.0,309.0,2.5889967637540456,8.0,309.0
117,0,0.5,0.25,481,0.10089243824369076,11.553606623957961,66.66666666666666,268.0,402.0,3.233830845771144,13.0,402.0,30.09950248756219,121.0,402.0,60.69651741293532,244.0,402.0,30.09950248756219,121.0,402.0,9.203980099502488,37.0,402.0,68.90547263681593,277.0,402.0,21.393034825870647,86.0,402.0,9.701492537313433,39.0,402.0,12.686567164179104,51.0,402.0,18.65671641791045,75.0,402.0,68.65671641791045,276.0,402.0,0.24875621890547264,1.0,402.0,5.223880597014925,21.0,402.0,94.5273631840796,380.0,402.0,51.243781094527364,206.0,402.0,30.845771144278604,124.0,402.0,17.91044776119403,72.0,402.0
118,0,0.5,0.25,482,1.0627426665598163,6.9691316127113385,55.11363636363637,97.0,176.0,3.977272727272727,7.0,176.0,40.909090909090914,72.0,176.0,36.93181818181818,65.0,176.0,57.38636363636363,101.0,176.0,5.681818181818182,10.0,176.0,71.5909090909091,126.0,176.0,5.113636363636364,9.0,176.0,23.295454545454543,41.0,176.0,3.977272727272727,7.0,176.0,7.386363636363637,13.0,176.0,88.63636363636364,156.0,176.0,0.0,0.0,176.0,5.681818181818182,10.0,176.0,94.31818181818183,166.0,176.0,65.3409090909091,115.0,176.0,28.97727272727273,51.0,176.0,5.681818181818182,10.0,176.0
119,0,0.5,0.25,483,0.4226457494640216,8.725093273646378,82.52427184466019,255.0,309.0,2.912621359223301,9.0,309.0,14.563106796116504,45.0,309.0,34.3042071197411,106.0,309.0,56.310679611650485,174.0,309.0,9.385113268608414,29.0,309.0,80.90614886731392,250.0,309.0,12.944983818770226,40.0,309.0,6.148867313915858,19.0,309.0,6.148867313915858,19.0,309.0,20.388349514563107,63.0,309.0,73.46278317152104,227.0,309.0,0.3236245954692557,1.0,309.0,22.97734627831715,71.0,309.0,76.69902912621359,237.0,309.0,63.10679611650486,195.0,309.0,32.362459546925564,100.0,309.0,4.53074433656958,14.0,309.0
120,0,0.5,0.25,484,0.4927628330587084,15.287756985893509,80.5324459234609,484.0,601.0,4.9916805324459235,30.0,601.0,14.47587354409318,87.0,601.0,33.44425956738768,201.0,601.0,41.597337770382694,250.0,601.0,24.958402662229616,150.0,601.0,85.52412645590682,514.0,601.0,5.823627287853577,35.0,601.0,8.652246256239602,52.0,601.0,25.45757071547421,153.0,601.0,49.58402662229617,298.0,601.0,24.958402662229616,150.0,601.0,0.0,0.0,601.0,5.657237936772046,34.0,601.0,94.34276206322795,567.0,601.0,39.43427620632279,237.0,601.0,54.24292845257903,326.0,601.0,6.322795341098169,38.0,601.0
121,0,0.5,0.25,485,0.5780239321368493,14.478308757843415,97.40634005763688,338.0,347.0,1.1527377521613833,4.0,347.0,1.440922190201729,5.0,347.0,16.138328530259365,56.0,347.0,42.65129682997118,148.0,347.0,41.210374639769455,143.0,347.0,89.04899135446685,309.0,347.0,10.086455331412104,35.0,347.0,0.8645533141210375,3.0,347.0,56.195965417867434,195.0,347.0,42.363112391930834,147.0,347.0,1.440922190201729,5.0,347.0,3.45821325648415,12.0,347.0,42.65129682997118,148.0,347.0,53.89048991354467,187.0,347.0,32.564841498559076,113.0,347.0,65.12968299711815,226.0,347.0,2.3054755043227666,8.0,347.0
122,0,0.5,0.25,486,0.2538556055718377,13.435176976508407,67.34955185659412,526.0,781.0,5.377720870678617,42.0,781.0,27.27272727272727,213.0,781.0,36.875800256081945,288.0,781.0,45.32650448143406,354.0,781.0,17.797695262483995,139.0,781.0,80.66581306017926,630.0,781.0,9.218950064020486,72.0,781.0,10.115236875800255,79.0,781.0,3.0729833546734953,24.0,781.0,29.705505761843792,232.0,781.0,67.22151088348272,525.0,781.0,0.6402048655569782,5.0,781.0,8.578745198463508,67.0,781.0,90.78104993597952,709.0,781.0,45.710627400768246,357.0,781.0,48.27144686299616,377.0,781.0,6.017925736235595,47.0,781.0
